incident_id,actor,action,location,time_period,severity,contributing_factor
4374,Worker-D4,forgot PPE,Roof-Access,night,low,distraction
4375,Worker-F4,misread gauge,Corridor-North,night,high,inadequate-training
4376,Worker-B3,started machine early,Bay-1,late-morning,minor,fatigue
4377,Worker-A3,left valve open,Basement-Pump,noon,minor,supervision-lapse
4378,Worker-F2,forgot PPE,Bay-1,late-morning,moderate,weather-conditions
4379,Worker-D2,ignored alarm,Corridor-South,noon,critical,distraction
4380,Worker-B0,overloaded circuit,Mezzanine,early-morning,minor,fatigue
4381,Worker-C1,crossed barrier,Control-Room,night,minor,equipment-malfunction
4382,Worker-C3,crossed barrier,Control-Room,night,critical,supervision-lapse
4383,Worker-F2,tripped over cable,Storage-West,noon,critical,weather-conditions
4384,Worker-F2,forgot PPE,Corridor-North,noon,high,distraction
4385,Worker-C4,left valve open,Basement-Pump,late-morning,high,procedural-gap
4386,Worker-B3,spilled solvent,Loading-Dock,noon,critical,supervision-lapse
4387,Worker-B3,tripped over cable,Bay-3,mid-morning,critical,supervision-lapse
4388,Worker-D0,overloaded circuit,Corridor-North,noon,critical,weather-conditions
4389,Worker-B2,crossed barrier,Basement-Pump,early-morning,moderate,fatigue
4390,Worker-D1,forgot PPE,Bay-1,early-morning,low,procedural-gap
4391,Worker-C3,misread gauge,Storage-East,late-morning,minor,fatigue
4392,Worker-F1,used wrong tool,Control-Room,evening,minor,time-pressure
4393,Worker-A4,tripped over cable,Bay-2,night,minor,weather-conditions
4394,Worker-F1,misread gauge,Bay-5,late-morning,high,complacency
4395,Worker-A1,spilled solvent,Bay-3,noon,high,procedural-gap
4396,Worker-F0,exceeded load limit,Bay-1,evening,high,understaffing
4397,Worker-B1,entered restricted zone,Bay-4,early-afternoon,moderate,fatigue
4398,Worker-A4,forgot PPE,Loading-Dock,noon,low,understaffing
4399,Worker-F4,misread gauge,Mezzanine,mid-morning,critical,supervision-lapse
4400,Worker-B4,crossed barrier,Bay-4,noon,moderate,weather-conditions
4401,Worker-C4,tripped over cable,Bay-1,evening,critical,supervision-lapse
4402,Worker-C2,skipped inspection,Corridor-South,evening,critical,inadequate-training
4403,Worker-D2,crossed barrier,Control-Room,early-afternoon,critical,equipment-malfunction
4404,Worker-F3,misread gauge,Roof-Access,noon,high,weather-conditions
4405,Worker-F1,entered restricted zone,Basement-Pump,mid-morning,critical,complacency
4406,Worker-E1,spilled solvent,Corridor-South,mid-morning,low,fatigue
4407,Worker-B4,started machine early,Mezzanine,night,moderate,distraction
4408,Worker-A2,blocked exit path,Storage-West,late-morning,low,equipment-malfunction
4409,Worker-D1,removed guard,Bay-4,late-afternoon,low,weather-conditions
4410,Worker-F2,removed guard,Basement-Pump,mid-morning,moderate,inadequate-training
4411,Worker-E0,tripped over cable,Corridor-South,early-afternoon,high,inadequate-training
4412,Worker-E2,disabled sensor,Corridor-North,early-morning,minor,equipment-malfunction
4413,Worker-E2,forgot PPE,Yard-Exterior,night,minor,communication-failure
4414,Worker-E2,forgot PPE,Corridor-North,evening,high,communication-failure
4415,Worker-D2,skipped inspection,Mezzanine,evening,minor,inadequate-training
4416,Worker-C1,spilled solvent,Loading-Dock,late-afternoon,moderate,communication-failure
4417,Worker-F4,left valve open,Yard-Exterior,evening,moderate,distraction
4418,Worker-E2,tripped over cable,Mezzanine,noon,high,time-pressure
4419,Worker-C1,stored improperly,Bay-3,early-afternoon,moderate,time-pressure
4420,Worker-A1,mixed chemicals,Corridor-South,noon,moderate,procedural-gap
4421,Worker-C2,bypassed lock,Bay-3,late-morning,low,poor-lighting
4422,Worker-D0,tripped over cable,Storage-East,night,critical,supervision-lapse
4423,Worker-D2,ignored alarm,Loading-Dock,early-afternoon,low,fatigue
4424,Worker-C2,misread gauge,Bay-1,late-morning,high,inadequate-training
4425,Worker-B1,crossed barrier,Storage-West,night,high,weather-conditions
4426,Worker-D0,forgot PPE,Bay-4,mid-morning,moderate,inadequate-training
4427,Worker-B0,dropped container,Basement-Pump,evening,high,poor-lighting
4428,Worker-A3,used wrong tool,Bay-5,mid-morning,minor,distraction
4429,Worker-D4,entered restricted zone,Storage-East,late-afternoon,moderate,procedural-gap
4430,Worker-A0,misread gauge,Bay-4,evening,low,time-pressure
4431,Worker-A3,left valve open,Storage-West,evening,high,complacency
4432,Worker-E1,crossed barrier,Roof-Access,mid-morning,high,time-pressure
4433,Worker-E1,dropped container,Storage-West,mid-morning,critical,communication-failure
4434,Worker-A3,overloaded circuit,Bay-5,evening,low,weather-conditions
4435,Worker-F0,misread gauge,Mezzanine,late-afternoon,minor,supervision-lapse
4436,Worker-C0,mixed chemicals,Yard-Exterior,early-morning,low,complacency
4437,Worker-B2,ignored alarm,Corridor-South,early-afternoon,low,procedural-gap
4438,Worker-F0,overloaded circuit,Loading-Dock,late-afternoon,moderate,communication-failure
4439,Worker-E1,left valve open,Bay-3,early-afternoon,minor,fatigue
4440,Worker-E1,bypassed lock,Storage-East,night,high,inadequate-training
4441,Worker-B3,skipped inspection,Basement-Pump,late-afternoon,critical,procedural-gap
4442,Worker-D4,tripped over cable,Roof-Access,early-morning,critical,procedural-gap
4443,Worker-B4,skipped inspection,Loading-Dock,late-afternoon,critical,weather-conditions
4444,Worker-C1,crossed barrier,Basement-Pump,early-morning,high,distraction
4445,Worker-F1,disabled sensor,Corridor-South,early-morning,critical,time-pressure
4446,Worker-D4,mixed chemicals,Bay-2,late-morning,high,understaffing
4447,Worker-A0,spilled solvent,Roof-Access,early-afternoon,high,supervision-lapse
4448,Worker-A4,disabled sensor,Roof-Access,late-morning,high,communication-failure
4449,Worker-F2,dropped container,Basement-Pump,early-morning,low,distraction
4450,Worker-C2,forgot PPE,Basement-Pump,noon,critical,procedural-gap
4451,Worker-A3,bypassed lock,Bay-1,noon,critical,procedural-gap
4452,Worker-A2,overloaded circuit,Bay-3,noon,moderate,fatigue
4453,Worker-D2,started machine early,Storage-East,evening,low,procedural-gap
4454,Worker-F3,stored improperly,Corridor-North,early-afternoon,low,supervision-lapse
4455,Worker-D1,mixed chemicals,Yard-Exterior,noon,moderate,poor-lighting
4456,Worker-B1,spilled solvent,Bay-3,noon,low,distraction
4457,Worker-D4,used wrong tool,Bay-3,night,moderate,inadequate-training
4458,Worker-C0,removed guard,Bay-3,noon,critical,distraction
4459,Worker-F4,spilled solvent,Bay-3,night,critical,time-pressure
4460,Worker-D4,dropped container,Bay-4,night,low,equipment-malfunction
4461,Worker-F2,misread gauge,Corridor-South,late-morning,high,poor-lighting
4462,Worker-D0,overloaded circuit,Storage-West,late-afternoon,minor,communication-failure
4463,Worker-A0,blocked exit path,Control-Room,late-afternoon,minor,distraction
4464,Worker-F3,overloaded circuit,Control-Room,late-morning,moderate,time-pressure
4465,Worker-B2,ignored alarm,Mezzanine,night,moderate,communication-failure
4466,Worker-A2,crossed barrier,Bay-5,late-afternoon,moderate,poor-lighting
4467,Worker-C4,stored improperly,Bay-2,night,moderate,weather-conditions
4468,Worker-C2,exceeded load limit,Mezzanine,evening,minor,distraction
4469,Worker-A4,blocked exit path,Corridor-North,late-morning,low,procedural-gap
4470,Worker-E3,used wrong tool,Yard-Exterior,mid-morning,moderate,equipment-malfunction
4471,Worker-A4,misread gauge,Loading-Dock,late-morning,low,fatigue
4472,Worker-C0,misread gauge,Control-Room,late-afternoon,critical,inadequate-training
4473,Worker-D3,stored improperly,Roof-Access,late-morning,low,procedural-gap
4474,Worker-B0,tripped over cable,Bay-3,mid-morning,high,understaffing
4475,Worker-E1,exceeded load limit,Control-Room,noon,moderate,complacency
4476,Worker-B2,started machine early,Bay-1,late-morning,moderate,weather-conditions
4477,Worker-E0,crossed barrier,Corridor-South,noon,critical,distraction
4478,Worker-F3,forgot PPE,Control-Room,late-afternoon,low,poor-lighting
4479,Worker-A1,started machine early,Bay-2,early-afternoon,high,inadequate-training
4480,Worker-D1,mixed chemicals,Mezzanine,noon,moderate,time-pressure
4481,Worker-B1,dropped container,Basement-Pump,early-afternoon,critical,fatigue
4482,Worker-A3,dropped container,Roof-Access,late-afternoon,minor,supervision-lapse
4483,Worker-B1,stored improperly,Loading-Dock,late-morning,low,distraction
4484,Worker-A3,spilled solvent,Mezzanine,evening,high,supervision-lapse
4485,Worker-D1,ignored alarm,Yard-Exterior,late-afternoon,low,weather-conditions
4486,Worker-C3,overloaded circuit,Bay-3,mid-morning,moderate,inadequate-training
4487,Worker-A4,entered restricted zone,Storage-West,night,critical,complacency
4488,Worker-D1,exceeded load limit,Yard-Exterior,late-morning,moderate,understaffing
4489,Worker-E1,left valve open,Corridor-South,mid-morning,low,distraction
4490,Worker-D1,mixed chemicals,Basement-Pump,early-morning,low,equipment-malfunction
4491,Worker-A1,stored improperly,Loading-Dock,early-afternoon,high,equipment-malfunction
4492,Worker-E4,tripped over cable,Loading-Dock,evening,low,time-pressure
4493,Worker-B0,bypassed lock,Loading-Dock,late-afternoon,low,complacency
4494,Worker-E0,spilled solvent,Storage-East,night,low,complacency
4495,Worker-D2,dropped container,Yard-Exterior,noon,high,supervision-lapse
4496,Worker-B4,entered restricted zone,Bay-2,evening,critical,equipment-malfunction
4497,Worker-B1,misread gauge,Bay-1,late-afternoon,high,complacency
4498,Worker-E3,forgot PPE,Storage-West,late-morning,high,fatigue
4499,Worker-B4,tripped over cable,Loading-Dock,evening,moderate,supervision-lapse
4500,Worker-C4,misread gauge,Roof-Access,early-morning,low,procedural-gap
4501,Worker-B3,ignored alarm,Storage-West,early-morning,high,understaffing
4502,Worker-D4,blocked exit path,Control-Room,late-afternoon,moderate,poor-lighting
4503,Worker-F1,misread gauge,Storage-West,night,low,distraction
4504,Worker-D2,started machine early,Bay-2,night,high,communication-failure
4505,Worker-D4,overloaded circuit,Bay-4,evening,low,fatigue
4506,Worker-F4,mixed chemicals,Bay-1,mid-morning,critical,fatigue
4507,Worker-F2,exceeded load limit,Corridor-North,noon,high,distraction
4508,Worker-C2,entered restricted zone,Bay-3,late-afternoon,low,complacency
4509,Worker-B0,dropped container,Control-Room,night,critical,understaffing
4510,Worker-E1,disabled sensor,Mezzanine,evening,low,supervision-lapse
4511,Worker-A0,started machine early,Mezzanine,evening,moderate,time-pressure
4512,Worker-A2,used wrong tool,Roof-Access,late-morning,moderate,complacency
4513,Worker-A4,tripped over cable,Storage-West,late-afternoon,minor,weather-conditions
4514,Worker-A0,skipped inspection,Corridor-South,mid-morning,low,supervision-lapse
4515,Worker-D4,forgot PPE,Bay-5,night,high,time-pressure
4516,Worker-F4,overloaded circuit,Bay-1,late-morning,low,procedural-gap
4517,Worker-C3,spilled solvent,Control-Room,early-afternoon,minor,inadequate-training
4518,Worker-C1,overloaded circuit,Basement-Pump,early-morning,high,poor-lighting
4519,Worker-B3,spilled solvent,Bay-1,late-afternoon,low,understaffing
4520,Worker-A3,overloaded circuit,Bay-4,night,moderate,fatigue
4521,Worker-C2,ignored alarm,Corridor-North,early-afternoon,moderate,fatigue
4522,Worker-A4,ignored alarm,Corridor-North,early-afternoon,minor,communication-failure
4523,Worker-B4,crossed barrier,Corridor-South,late-morning,high,inadequate-training
4524,Worker-F3,crossed barrier,Bay-4,mid-morning,critical,distraction
4525,Worker-A0,dropped container,Corridor-South,mid-morning,high,understaffing
4526,Worker-C3,bypassed lock,Bay-2,mid-morning,minor,communication-failure
4527,Worker-E1,forgot PPE,Roof-Access,late-afternoon,low,supervision-lapse
4528,Worker-F2,ignored alarm,Storage-East,mid-morning,low,understaffing
4529,Worker-E0,crossed barrier,Bay-3,noon,high,inadequate-training
4530,Worker-B1,crossed barrier,Bay-3,noon,minor,complacency
4531,Worker-C3,tripped over cable,Bay-5,noon,high,equipment-malfunction
4532,Worker-E0,forgot PPE,Control-Room,early-morning,low,fatigue
4533,Worker-D3,skipped inspection,Storage-West,noon,high,procedural-gap
4534,Worker-F4,started machine early,Corridor-South,mid-morning,moderate,weather-conditions
4535,Worker-B4,spilled solvent,Storage-East,noon,high,distraction
4536,Worker-D0,disabled sensor,Storage-West,early-afternoon,moderate,distraction
4537,Worker-A2,removed guard,Mezzanine,late-afternoon,moderate,communication-failure
4538,Worker-E2,bypassed lock,Mezzanine,noon,low,distraction
4539,Worker-D2,disabled sensor,Bay-3,night,minor,understaffing
4540,Worker-B0,bypassed lock,Bay-2,early-morning,critical,supervision-lapse
4541,Worker-A4,tripped over cable,Bay-3,evening,low,fatigue
4542,Worker-F0,bypassed lock,Corridor-South,late-morning,high,poor-lighting
4543,Worker-B0,skipped inspection,Bay-3,night,moderate,weather-conditions
4544,Worker-E3,crossed barrier,Storage-West,night,low,supervision-lapse
4545,Worker-B3,forgot PPE,Bay-2,night,high,understaffing
4546,Worker-E1,misread gauge,Bay-1,night,critical,understaffing
4547,Worker-F3,blocked exit path,Bay-1,evening,low,understaffing
4548,Worker-B2,used wrong tool,Bay-1,early-afternoon,minor,communication-failure
4549,Worker-F3,bypassed lock,Basement-Pump,mid-morning,high,equipment-malfunction
4550,Worker-E4,forgot PPE,Storage-East,noon,high,complacency
4551,Worker-B2,misread gauge,Corridor-South,early-afternoon,moderate,time-pressure
4552,Worker-F3,used wrong tool,Basement-Pump,night,critical,complacency
4553,Worker-E4,spilled solvent,Storage-West,noon,moderate,inadequate-training
4554,Worker-E0,bypassed lock,Bay-4,early-afternoon,critical,time-pressure
4555,Worker-C4,spilled solvent,Bay-1,evening,high,time-pressure
4556,Worker-A1,started machine early,Bay-1,early-morning,moderate,inadequate-training
4557,Worker-A3,forgot PPE,Control-Room,early-morning,minor,procedural-gap
4558,Worker-B2,ignored alarm,Bay-4,mid-morning,high,poor-lighting
4559,Worker-A2,exceeded load limit,Control-Room,evening,minor,inadequate-training
4560,Worker-E2,entered restricted zone,Bay-3,late-afternoon,critical,fatigue
4561,Worker-D2,bypassed lock,Storage-East,evening,low,weather-conditions
4562,Worker-C4,stored improperly,Mezzanine,night,minor,inadequate-training
4563,Worker-C3,forgot PPE,Bay-5,early-afternoon,high,communication-failure
4564,Worker-D2,started machine early,Bay-5,late-morning,critical,equipment-malfunction
4565,Worker-D1,started machine early,Basement-Pump,noon,low,inadequate-training
4566,Worker-F4,blocked exit path,Bay-2,evening,high,distraction
4567,Worker-C4,crossed barrier,Corridor-South,mid-morning,moderate,communication-failure
4568,Worker-D2,left valve open,Storage-East,late-morning,high,fatigue
4569,Worker-D1,crossed barrier,Basement-Pump,night,high,procedural-gap
4570,Worker-B2,exceeded load limit,Bay-1,late-morning,minor,procedural-gap
4571,Worker-A4,forgot PPE,Mezzanine,early-afternoon,moderate,time-pressure
4572,Worker-F0,blocked exit path,Bay-1,early-afternoon,critical,fatigue
4573,Worker-A0,overloaded circuit,Bay-5,evening,low,time-pressure
4574,Worker-A1,mixed chemicals,Corridor-North,early-afternoon,high,complacency
4575,Worker-F0,tripped over cable,Storage-West,night,moderate,poor-lighting
4576,Worker-D1,forgot PPE,Storage-East,mid-morning,critical,weather-conditions
4577,Worker-D3,left valve open,Bay-4,night,high,procedural-gap
4578,Worker-A2,removed guard,Bay-2,noon,moderate,weather-conditions
4579,Worker-A3,removed guard,Bay-1,early-morning,high,equipment-malfunction
4580,Worker-A2,used wrong tool,Mezzanine,mid-morning,low,distraction
4581,Worker-D2,dropped container,Basement-Pump,evening,low,equipment-malfunction
4582,Worker-D2,removed guard,Bay-5,evening,critical,time-pressure
4583,Worker-D4,misread gauge,Loading-Dock,late-morning,minor,time-pressure
4584,Worker-D0,mixed chemicals,Bay-1,early-morning,high,distraction
4585,Worker-B3,overloaded circuit,Loading-Dock,early-morning,high,supervision-lapse
4586,Worker-F0,left valve open,Bay-5,late-afternoon,high,time-pressure
4587,Worker-F0,spilled solvent,Storage-East,night,minor,inadequate-training
4588,Worker-D2,disabled sensor,Mezzanine,early-morning,minor,understaffing
4589,Worker-C1,entered restricted zone,Roof-Access,late-morning,moderate,procedural-gap
4590,Worker-B2,spilled solvent,Bay-1,early-morning,critical,distraction
4591,Worker-D1,spilled solvent,Roof-Access,late-afternoon,moderate,distraction
4592,Worker-D4,forgot PPE,Bay-2,night,critical,distraction
4593,Worker-B0,used wrong tool,Bay-5,early-afternoon,moderate,procedural-gap
