query_id,user_id,time_slot,device_code,day_type,referral_code,session_length,entry_point,candidates,chosen_item_id
8435,377,3,0,1,6,64,0,250|485|103|239|754|300|357|540|528|55,357
8436,39,4,1,2,9,79,4,685|220|551|799|760|127|322|151|249|596,551
8437,304,1,0,0,7,53,0,745|195|536|26|59|723|175|254|255|415,195
8438,267,1,3,0,8,55,1,304|592|289|424|460|252|570|331|377|195,304
8439,195,3,3,2,3,11,1,546|73|578|372|467|634|767|543|789|570,546
8440,208,2,0,2,2,5,0,713|505|748|216|313|167|402|783|36|0,167
8441,232,1,2,1,2,48,1,327|573|448|120|569|173|660|425|18|129,569
8442,112,5,3,0,8,98,0,83|686|347|113|597|0|120|414|135|376,686
8443,59,4,0,2,2,39,1,50|110|719|301|246|645|39|551|412|121,301
8444,90,1,3,0,1,27,2,461|678|685|176|230|192|713|281|120|238,238
8445,272,3,3,2,4,83,3,275|784|456|62|20|548|274|196|698|385,698
8446,264,5,2,0,8,67,1,20|305|788|779|453|360|73|781|140|760,360
8447,112,2,2,0,1,10,1,753|572|738|708|795|25|641|453|325|307,307
8448,170,4,0,1,8,42,3,178|785|44|155|53|707|765|211|612|632,155
8449,82,3,2,1,9,83,1,759|194|479|278|622|352|742|760|118|787,194
8450,159,0,3,1,3,53,3,637|113|63|301|465|419|397|686|251|567,113
8451,359,0,2,2,3,33,1,681|71|722|6|165|401|438|601|134|499,681
8452,220,5,3,0,2,12,0,112|553|40|148|751|296|551|497|71|13,497
8453,315,5,2,1,3,112,0,734|83|569|542|406|475|158|397|358|315,569
8454,106,4,1,1,9,92,3,488|102|186|203|491|465|140|228|220|113,140
8455,35,4,2,0,7,11,2,633|224|41|213|492|435|385|83|209|732,633
8456,124,2,3,1,7,2,0,567|347|597|645|543|446|642|287|634|563,543
8457,341,1,1,2,7,27,2,385|74|22|51|422|625|107|40|10|584,51
8458,219,2,0,1,5,75,1,436|567|514|748|159|127|192|138|593|428,138
8459,51,2,3,2,5,76,0,131|610|66|23|288|62|558|55|757|109,610
8460,259,3,1,2,4,32,3,686|376|154|434|728|308|113|528|514|638,514
8461,72,5,0,0,9,50,2,42|32|53|230|194|244|338|246|567|480,567
8462,12,3,1,0,6,47,1,340|784|446|113|164|277|102|320|620|629,113
8463,16,3,3,2,0,40,2,563|41|633|233|457|623|618|266|600|771,618
8464,359,1,2,1,0,16,0,778|741|437|401|600|307|248|725|70|290,290
8465,173,3,3,2,7,17,0,668|643|770|52|713|343|516|785|503|409,52
8466,297,0,3,0,3,27,0,594|54|320|663|532|536|110|423|587|221,423
8467,292,1,0,2,2,90,2,573|167|517|535|763|551|73|582|498|650,73
8468,159,2,0,0,3,66,0,303|197|526|317|193|656|433|11|238|19,526
8469,81,3,2,0,0,37,1,486|159|611|138|207|566|264|39|644|300,611
8470,384,3,1,2,7,90,0,169|536|479|565|23|456|664|469|138|344,344
8471,291,4,3,0,7,78,1,6|54|178|560|393|571|220|165|72|319,571
8472,284,0,2,2,9,67,3,153|188|90|545|586|567|349|120|359|152,188
8473,337,3,0,0,9,59,3,618|112|345|279|55|430|83|136|551|110,430
8474,229,5,3,0,8,35,1,131|109|296|291|721|226|116|565|303|442,291
8475,179,0,2,2,4,110,3,176|227|770|608|779|353|165|228|506|787,608
8476,283,5,0,1,1,66,1,453|675|795|165|140|383|4|232|325|428,453
8477,93,3,1,0,5,53,4,646|387|131|704|133|6|713|246|470|83,83
8478,150,1,1,1,2,45,2,561|391|490|610|436|641|213|516|615|151,490
8479,306,1,1,0,8,76,1,695|272|357|566|387|437|102|768|262|330,262
8480,356,4,0,1,7,89,2,742|728|268|610|152|538|64|188|249|658,538
8481,264,0,3,1,9,84,3,136|73|727|617|467|514|20|95|233|284,233
8482,205,1,0,2,2,99,4,383|627|418|23|336|266|694|545|405|638,627
8483,355,4,2,1,2,44,2,450|476|16|144|478|662|770|116|256|769,476
8484,29,1,1,2,9,95,2,193|306|213|312|770|720|658|96|695|775,306
8485,44,0,0,0,0,35,4,533|261|420|513|366|472|508|57|536|186,366
8486,99,2,3,2,5,72,1,11|259|167|95|7|723|232|459|729|20,20
8487,2,0,2,1,3,104,0,515|28|133|120|765|49|467|44|107|166,49
8488,216,2,2,1,3,55,2,372|655|624|54|726|262|56|695|787|307,307
8489,319,3,2,0,7,28,0,591|351|343|212|188|264|180|793|320|428,188
8490,318,5,3,0,2,100,0,221|225|30|638|749|263|570|396|439|432,263
8491,392,3,1,0,9,58,1,167|635|21|611|455|605|110|64|778|214,64
8492,343,5,3,2,5,114,2,564|182|128|633|15|787|798|215|129|362,15
8493,294,5,0,2,2,23,1,57|241|723|403|572|765|167|264|22|144,264
8494,321,5,3,1,8,102,3,26|759|796|478|617|309|483|160|415|238,238
8495,282,5,1,1,9,54,4,63|119|730|610|323|487|408|161|571|570,571
8496,31,0,0,0,0,63,3,709|465|73|766|3|159|489|84|477|676,766
8497,8,1,0,1,8,16,4,721|362|300|500|5|188|288|566|147|409,147
8498,381,3,3,2,1,30,2,214|534|63|208|308|552|581|12|637|313,308
8499,323,5,0,0,5,25,0,314|374|712|458|224|378|660|70|518|115,660
8500,182,4,3,1,1,22,2,73|502|646|366|69|648|674|61|634|374,61
8501,51,2,3,1,7,57,2,618|789|455|214|742|511|706|781|682|465,214
8502,356,3,2,1,0,35,2,347|713|537|754|185|251|650|516|332|648,648
8503,106,0,2,0,8,81,3,252|382|718|245|484|95|133|676|40|131,252
8504,76,2,2,0,4,95,1,357|13|661|647|430|344|525|41|286|796,357
8505,92,0,3,1,9,87,0,794|47|648|738|472|518|402|602|574|351,351
8506,281,2,0,2,2,115,0,174|368|219|554|547|561|543|799|153|270,554
8507,394,3,0,0,7,69,3,543|379|579|320|772|103|651|343|354|558,343
8508,132,5,2,0,7,93,3,569|788|131|467|17|507|266|72|24|348,266
8509,174,2,3,2,5,103,0,546|431|643|220|721|749|218|266|690|515,220
8510,356,2,2,1,9,47,4,16|111|330|61|623|735|738|589|273|609,735
8511,277,1,2,0,1,84,0,455|488|377|551|724|693|67|522|666|109,522
8512,159,0,3,1,3,119,1,111|2|60|781|347|122|791|424|754|73,111
8513,173,1,1,0,8,108,3,55|241|150|409|772|768|526|509|777|613,55
8514,305,1,2,1,2,76,0,476|65|794|285|610|646|727|408|760|282,794
8515,191,5,1,0,0,27,4,244|442|53|514|95|720|94|4|139|437,4
8516,359,3,0,1,6,55,1,455|112|719|758|197|378|405|296|524|10,455
8517,366,5,0,0,9,74,0,233|260|426|325|49|373|85|409|31|90,409
8518,175,3,1,1,4,101,2,374|251|360|311|698|457|684|112|233|633,360
8519,52,2,3,1,3,32,1,223|677|344|453|521|18|514|764|644|611,611
8520,218,2,2,0,8,60,1,311|266|799|113|639|336|528|184|120|26,113
8521,338,2,0,1,5,14,4,652|633|183|593|380|493|489|158|230|294,493
8522,338,4,3,2,3,81,4,660|430|201|514|328|188|438|722|758|619,619
8523,198,1,3,2,0,91,2,754|706|325|742|539|532|357|665|458|439,532
8524,267,5,1,0,0,98,2,134|753|585|679|41|342|296|289|642|636,289
8525,169,2,1,2,5,28,3,393|624|576|408|615|482|534|732|610|570,570
8526,12,4,3,1,1,90,2,788|421|242|483|116|169|396|277|431|536,431
8527,83,0,0,0,1,100,1,622|308|209|407|149|533|517|22|311|23,209
8528,13,4,0,1,8,31,3,76|348|288|735|775|357|419|379|760|538,538
8529,185,3,1,2,9,7,0,664|98|107|291|549|536|606|645|508|95,536
8530,11,0,2,0,8,43,2,243|371|671|555|458|50|95|451|412|138,95
8531,261,5,3,2,5,74,4,80|251|382|513|573|656|723|260|702|507,702
8532,293,5,2,2,2,101,4,15|662|351|716|590|627|127|780|505|289,15
8533,68,3,2,0,8,43,0,742|55|36|798|635|677|234|34|273|81,635
8534,6,3,3,2,5,103,3,179|474|69|188|307|430|519|657|20|203,69
8535,111,1,1,1,0,108,3,193|348|659|662|433|104|115|730|619|708,433
8536,94,5,0,1,2,48,1,554|727|268|89|243|441|616|201|265|770,727
8537,55,2,1,1,9,78,4,310|581|43|381|288|410|693|346|661|185,410
8538,171,1,2,0,6,119,1,576|187|118|516|568|213|17|199|433|693,433
8539,128,0,0,2,6,58,0,747|257|188|152|778|122|528|411|764|591,411
8540,23,0,3,0,2,93,1,259|781|555|138|283|17|67|199|529|799,138
8541,86,1,1,1,0,85,0,551|725|709|773|16|312|746|786|337|770,786
8542,4,3,2,2,3,76,0,525|245|535|133|628|244|465|271|367|528,528
8543,1,4,0,2,3,4,1,739|543|569|603|143|107|142|670|722|476,569
8544,126,4,1,1,5,93,3,433|192|291|265|631|358|656|595|342|355,342
8545,47,5,0,1,5,19,0,360|458|4|687|265|131|734|82|146|580,360
8546,209,2,0,2,7,8,0,645|436|105|122|193|280|249|80|767|556,193
8547,187,1,0,2,5,3,4,221|229|24|3|117|323|286|350|725|339,117
8548,377,5,0,2,7,45,4,158|123|393|581|379|469|219|184|63|67,63
8549,53,2,3,1,0,1,3,181|748|111|324|454|754|389|95|73|598,598
8550,376,0,1,0,0,102,0,632|473|79|479|16|203|388|648|559|390,648
8551,330,0,1,2,1,58,0,25|107|431|576|694|199|138|537|454|709,199
8552,394,1,1,1,9,42,4,431|335|25|394|32|724|698|248|410|391,431
8553,22,4,0,1,3,16,1,634|784|122|652|162|275|567|787|724|143,784
8554,238,1,1,1,6,60,3,165|651|271|457|63|721|214|61|122|172,61
8555,181,1,0,2,8,4,0,585|765|188|83|20|789|158|219|94|189,188
8556,388,5,3,2,1,73,4,553|249|189|776|609|100|161|509|323|363,553
8557,321,5,3,1,7,75,1,784|388|109|6|682|423|44|324|486|215,486
8558,180,5,0,2,2,82,2,713|394|15|536|196|356|441|341|152|427,15
8559,157,4,1,2,8,16,1,543|481|756|558|351|536|519|382|655|616,351
8560,173,3,3,2,1,110,1,342|325|439|366|554|551|34|194|665|397,194
8561,201,4,1,1,3,91,0,698|514|426|173|723|531|756|555|503|489,173
8562,373,1,3,0,3,113,0,413|516|168|562|23|57|691|327|367|410,691
8563,386,0,2,0,2,14,0,380|130|517|255|545|553|578|770|97|134,134
8564,217,1,2,1,8,83,3,647|14|555|355|40|206|560|606|428|288,428
8565,320,5,2,0,5,67,3,341|671|276|563|318|177|681|51|762|109,51
8566,220,2,2,1,9,22,4,739|785|167|348|222|249|734|530|441|2,348
8567,307,3,0,0,6,58,2,235|144|742|277|560|432|719|734|47|656,656
8568,251,4,2,2,3,33,1,58|662|11|112|221|656|711|709|602|150,58
8569,383,0,3,1,4,103,2,352|724|22|503|73|514|772|130|718|750,724
8570,201,4,0,1,3,22,1,656|12|115|167|433|25|21|128|617|344,656
8571,298,2,2,1,7,90,4,388|240|766|486|475|452|695|274|714|300,766
8572,38,0,0,1,7,62,4,329|748|236|437|118|642|178|563|473|240,236
8573,156,1,3,2,6,52,3,360|200|504|150|237|718|781|102|288|97,360
8574,367,3,0,0,8,7,0,297|235|534|653|612|185|124|402|713|490,185
8575,160,3,0,1,3,22,2,329|569|372|328|552|640|473|588|634|270,569
8576,10,2,2,1,9,78,1,611|279|222|436|527|152|249|181|381|671,181
8577,280,3,2,1,4,47,1,728|783|792|658|67|516|71|460|532|262,532
8578,288,2,0,1,1,114,3,589|485|261|367|64|616|581|357|343|720,589
8579,388,0,2,2,2,111,4,528|230|261|549|407|363|770|153|8|58,549
8580,29,2,3,0,7,68,0,342|304|482|330|671|215|240|486|45|131,304
8581,6,5,2,0,4,112,2,372|566|152|298|6|612|15|379|243|59,612
8582,60,3,2,2,9,22,2,360|134|310|299|379|184|306|52|192|540,134
8583,32,0,1,2,3,25,4,480|613|272|176|595|122|41|602|389|220,41
8584,165,1,3,1,7,15,0,443|551|568|431|743|233|390|681|95|586,233
8585,203,2,3,2,9,77,2,409|396|499|598|158|724|553|617|73|188,724
8586,262,4,0,1,7,62,2,108|214|759|748|21|55|760|412|514|170,748
8587,135,0,3,1,0,54,2,558|13|50|189|732|325|306|499|85|423,306
8588,130,5,1,0,1,84,1,514|37|659|4|251|214|764|47|95|233,214
8589,123,1,1,2,2,84,2,218|686|710|22|639|5|600|538|222|419,419
8590,274,3,0,0,8,60,0,266|281|22|696|421|724|791|208|94|80,208
8591,63,2,2,2,0,4,4,586|505|352|612|457|297|524|513|290|169,352
8592,129,1,3,1,7,116,3,51|479|662|575|220|584|84|765|135|360,662
8593,92,5,3,0,2,20,4,240|566|752|656|659|236|121|10|433|686,240
8594,51,1,0,1,7,34,1,645|445|458|123|239|694|503|719|78|574,503
8595,120,4,2,0,4,2,2,455|97|461|553|671|249|749|389|472|113,455
8596,143,3,2,2,7,59,0,322|742|477|533|468|21|241|357|490|438,357
8597,298,5,3,1,5,76,3,569|122|222|552|182|30|404|576|208|18,569
8598,250,0,2,1,7,37,3,69|698|4|528|298|351|577|503|50|431,351
8599,270,2,3,2,7,88,0,475|329|15|713|734|678|676|548|317|262,676
8600,41,2,3,1,2,42,1,523|220|188|304|102|134|424|95|147|663,134
8601,191,2,0,2,9,46,3,741|56|670|410|212|371|266|87|372|492,56
8602,300,0,3,0,8,20,2,280|230|787|111|450|236|409|373|352|641,230
8603,221,5,3,0,3,120,0,148|259|393|468|658|640|763|107|587|799,107
8604,386,2,3,2,0,5,4,394|521|111|143|493|322|374|221|27|249,221
8605,299,1,2,2,3,115,0,50|222|615|719|36|428|785|37|468|723,719
8606,296,4,1,1,6,98,2,759|540|144|321|118|356|380|498|610|393,540
8607,388,0,3,0,6,29,3,112|672|665|163|357|239|190|586|64|214,586
8608,21,0,0,2,0,29,2,463|325|604|28|306|176|765|240|401|610,306
8609,52,1,3,2,4,63,0,475|601|295|259|111|367|212|158|543|465,543
8610,250,4,2,2,4,69,3,732|680|249|86|33|543|404|45|490|408,732
8611,60,5,2,1,6,82,0,133|398|465|431|614|51|772|799|556|771,799
8612,182,1,3,1,6,2,3,40|103|169|569|543|193|343|139|254|133,543
8613,384,4,3,0,7,29,4,248|66|493|363|770|262|277|637|296|28,277
8614,306,5,0,1,3,38,3,2|105|89|540|576|514|405|213|309|331,405
8615,293,4,3,0,3,114,1,549|357|621|588|282|145|723|370|300|77,300
8616,112,5,3,0,4,26,0,667|183|120|109|787|323|327|158|721|322,721
8617,380,0,0,2,2,20,3,477|727|80|611|55|613|787|288|413|533,611
8618,8,4,3,0,3,62,1,288|172|428|68|782|176|159|313|138|582,288
8619,48,3,1,2,7,31,1,48|695|6|216|120|441|234|624|698|341,624
8620,190,5,2,2,7,45,0,516|271|270|48|49|181|671|15|705|129,181
8621,326,2,1,1,9,94,3,431|739|48|768|142|287|763|452|210|503,763
8622,16,3,3,0,4,30,1,799|28|646|142|642|686|128|760|777|19,686
8623,164,5,3,0,2,6,0,236|263|257|504|297|658|565|392|381|241,504
8624,99,0,0,2,7,57,1,775|219|10|348|49|612|303|522|443|537,537
8625,366,4,0,0,2,30,1,739|604|631|374|227|743|188|431|156|46,227
8626,231,5,3,1,3,73,4,355|778|795|559|8|134|57|221|679|619,559
8627,319,1,0,2,1,94,1,178|411|493|613|417|477|193|681|113|307,113
8628,206,5,3,1,5,21,3,157|514|134|534|757|433|382|398|458|265,514
8629,28,4,0,1,3,87,1,20|269|409|66|10|81|698|514|582|362,514
8630,245,1,3,1,8,78,0,51|339|746|476|766|455|534|296|605|234,51
8631,293,4,1,1,9,18,1,608|38|248|547|86|799|249|266|289|257,608
8632,211,2,3,1,5,25,4,574|559|610|257|185|262|191|342|95|252,95
8633,9,0,3,1,7,78,1,770|782|41|307|789|255|323|288|63|61,61
8634,374,2,2,0,9,62,4,67|642|182|172|782|107|355|374|190|183,374
8635,153,5,1,0,5,59,4,374|44|390|741|307|308|159|675|185|140,308
8636,221,5,3,2,0,108,1,607|307|655|44|133|625|239|575|384|586,307
8637,104,4,1,1,2,11,2,478|686|624|490|763|262|623|323|265|355,624
8638,288,0,3,1,6,42,0,549|783|145|229|179|209|770|301|266|107,229
8639,124,0,1,1,9,93,1,240|594|173|247|568|519|131|753|120|405,247
8640,122,2,0,2,5,117,0,738|339|625|103|653|101|725|567|348|73,738
8641,334,5,1,2,5,37,2,69|573|245|58|240|535|427|214|167|429,214
8642,182,5,2,0,0,11,4,451|443|633|501|579|612|795|421|671|360,612
8643,258,4,2,0,9,102,4,686|639|402|293|323|224|52|143|714|582,52
8644,8,5,3,2,1,68,3,121|445|299|661|442|241|111|193|322|458,458
8645,333,4,0,2,9,14,1,781|167|725|308|150|192|437|776|218|418,167
8646,101,1,3,0,7,50,0,34|408|571|381|610|208|667|730|171|753,408
8647,272,4,0,1,1,16,4,2|67|672|667|605|190|394|57|351|770,351
8648,51,3,2,2,0,19,0,771|752|434|573|158|426|421|721|416|569,434
8649,39,4,1,1,9,56,1,732|488|214|78|482|592|564|520|433|451,732
8650,136,0,3,2,0,51,4,407|320|471|463|617|216|161|686|620|143,320
8651,2,3,0,0,1,31,4,187|527|142|97|102|486|438|432|721|590,97
8652,370,2,1,0,2,35,4,777|71|54|492|323|560|738|523|119|364,364
8653,71,4,0,1,2,82,2,343|727|622|504|188|153|725|543|546|7,188
8654,336,4,3,2,2,80,4,238|778|723|756|770|291|620|389|338|773,770
8655,266,1,2,2,9,36,1,241|64|579|56|269|723|40|470|611|742,611
8656,77,0,1,1,6,77,4,714|436|795|723|696|776|395|298|462|40,723
8657,329,1,1,1,8,118,4,18|610|366|172|247|80|357|331|521|120,172
8658,224,5,0,2,9,86,2,643|514|123|391|522|496|479|135|661|727,479
8659,45,4,0,0,9,18,0,771|719|212|60|783|143|125|188|691|142,142
8660,36,0,1,2,3,113,1,787|567|508|1|173|406|505|343|580|644,1
8661,51,4,1,2,7,33,3,528|95|203|399|129|118|52|633|237|372,52
8662,397,0,0,0,2,12,0,735|341|455|197|86|430|155|100|303|765,735
8663,214,2,2,0,5,48,2,277|623|788|158|674|280|598|428|6|371,598
8664,233,0,3,0,7,118,3,562|116|72|73|184|320|458|720|41|359,73
8665,202,5,2,2,4,42,1,341|221|439|791|190|399|356|55|261|104,221
8666,390,5,0,0,2,39,1,357|59|57|124|331|566|229|762|708|214,708
8667,236,2,1,0,2,43,3,738|796|658|189|494|609|571|342|287|50,50
8668,361,5,1,2,0,28,0,119|716|127|228|514|4|258|619|704|603,514
8669,57,1,0,2,1,37,4,167|221|530|552|617|472|735|450|543|793,221
8670,272,0,1,1,8,98,1,536|678|607|265|155|47|564|566|660|296,536
8671,30,2,2,0,9,87,0,506|732|570|110|756|721|404|193|417|664,570
8672,145,3,2,1,2,111,3,165|61|260|429|710|421|423|192|265|95,95
8673,225,3,1,0,9,44,4,343|41|67|221|779|433|757|63|291|545,41
8674,29,5,3,1,7,55,3,394|618|217|667|532|95|347|737|624|6,624
8675,340,3,1,0,4,75,4,612|686|47|383|215|778|234|675|554|262,554
8676,171,5,0,0,4,66,4,305|662|339|213|718|740|105|185|578|329,662
8677,377,5,1,1,2,23,3,18|127|302|720|630|102|539|109|113|798,539
8678,217,3,1,0,2,38,0,479|85|567|692|71|337|44|384|238|784,238
8679,251,3,3,2,4,65,2,612|87|730|371|306|488|595|388|40|675,675
8680,99,1,0,2,2,25,2,704|117|482|421|384|152|539|296|27|402,539
8681,325,3,3,0,3,66,3,51|285|32|391|540|316|715|685|52|3,52
8682,66,5,0,0,8,77,3,209|743|505|335|51|91|292|302|327|770,327
8683,234,1,1,2,1,13,3,748|391|611|524|181|716|741|263|227|636,391
8684,125,2,3,2,3,78,0,519|348|41|201|205|312|670|488|794|459,201
8685,318,1,1,1,4,56,3,246|167|752|477|110|1|587|466|486|651,167
8686,109,4,0,2,1,79,3,663|10|726|488|251|73|210|505|625|375,251
8687,72,5,2,0,4,52,0,176|141|33|343|358|271|571|787|319|38,358
8688,196,3,2,1,5,8,0,663|571|668|57|16|221|222|409|121|648,221
8689,362,2,2,2,0,14,0,280|523|47|534|656|428|437|261|80|503,656
8690,343,1,0,0,0,81,0,662|749|708|576|509|587|259|626|368|482,708
8691,339,1,2,2,9,5,2,89|488|698|307|17|321|752|73|743|408,752
8692,119,2,0,1,5,89,3,444|442|4|57|658|79|417|335|280|482,482
8693,339,4,2,1,9,85,2,288|210|507|581|735|430|674|261|630|46,210
8694,284,5,0,0,7,68,0,532|25|786|125|180|397|231|759|197|41,41
8695,143,3,0,0,0,47,2,9|442|387|662|87|588|339|796|539|485,662
8696,240,2,1,0,4,85,3,56|577|82|420|176|44|67|514|131|612,612
8697,19,4,1,0,7,107,0,217|626|122|634|254|528|497|56|774|143,122
8698,77,3,0,2,5,27,2,263|249|504|28|566|497|40|235|357|380,504
8699,61,1,0,2,8,109,3,765|784|52|763|333|515|204|54|648|559,648
8700,233,0,3,0,8,99,0,155|346|461|133|82|146|493|642|465|328,642
8701,207,1,2,1,3,28,3,143|483|282|332|235|80|342|490|294|5,490
8702,246,2,3,2,6,30,3,281|49|350|339|199|694|409|755|313|228,199
8703,233,3,2,1,0,111,1,274|537|51|161|799|170|628|443|775|671,799
8704,239,4,0,2,1,9,4,719|136|798|267|505|417|264|54|362|11,264
8705,326,2,2,0,9,42,4,765|290|516|553|345|509|504|418|113|701,516
8706,334,5,0,2,1,15,2,682|536|749|643|705|95|628|268|457|67,536
8707,188,5,1,2,2,41,1,233|673|10|502|95|185|609|730|364|138,10
8708,87,0,3,2,7,91,4,505|399|265|116|341|30|724|165|544|360,724
8709,3,0,1,2,3,95,0,547|481|500|540|740|102|105|444|712|442,540
8710,161,1,2,2,6,62,4,724|53|119|71|783|768|212|639|455|186,455
8711,366,1,0,1,9,73,2,375|327|494|220|646|409|624|633|208|502,409
8712,359,3,1,1,7,4,3,711|590|792|262|605|432|539|127|449|38,605
8713,328,2,3,1,0,56,2,725|665|449|141|342|478|272|664|133|586,665
8714,115,1,2,2,6,93,1,486|197|573|158|434|771|356|463|184|643,184
8715,221,5,0,1,5,49,4,207|613|634|640|110|591|63|230|188|596,188
8716,361,2,3,2,3,103,1,622|699|523|188|586|306|26|399|485|265,265
8717,19,0,3,2,4,8,0,515|120|575|119|389|431|613|39|617|743,120
8718,249,0,1,0,4,112,2,332|8|300|561|559|409|536|367|137|422,332
8719,266,4,3,2,4,113,1,420|783|708|282|620|151|343|41|54|589,54
8720,218,1,0,1,1,110,2,659|435|319|227|587|380|661|544|489|740,740
8721,200,4,3,2,6,88,4,553|195|38|783|523|280|24|490|567|354,490
8722,336,3,3,1,9,5,4,221|27|612|147|281|269|610|195|551|725,551
8723,65,3,2,0,6,96,0,535|139|786|347|698|693|623|687|520|227,227
8724,317,0,3,2,2,104,4,40|165|262|176|698|211|64|386|757|48,698
8725,197,0,0,2,4,100,2,736|153|270|215|539|625|611|22|587|686,611
8726,121,3,2,0,9,41,1,127|262|351|238|677|175|724|582|577|501,351
8727,300,5,2,0,6,98,4,746|246|224|634|208|549|302|393|579|78,746
8728,211,5,0,0,6,6,2,53|757|455|303|127|745|458|308|472|138,458
8729,14,4,1,2,6,105,4,393|303|488|7|732|399|238|11|524|104,488
8730,1,4,3,0,1,93,0,528|459|636|53|446|434|539|633|178|188,188
8731,302,1,2,0,3,28,3,778|787|682|777|797|351|503|587|516|148,351
8732,398,0,2,1,3,83,1,502|468|87|486|327|537|360|6|262|657,87
8733,38,3,2,2,3,2,3,739|662|711|769|267|262|549|705|14|332,332
8734,138,0,0,1,9,18,2,516|635|567|387|756|513|656|457|722|328,656
8735,385,5,2,1,1,51,1,427|152|635|52|566|351|338|722|605|210,52
8736,382,0,1,1,9,19,4,242|332|229|778|228|87|261|688|191|424,261
8737,41,3,3,2,7,34,2,650|209|105|460|479|559|490|224|764|644,209
8738,85,1,0,1,7,55,0,514|515|547|754|516|328|638|110|189|670,670
8739,26,5,2,2,3,47,3,507|351|333|275|68|364|438|384|519|237,351
8740,11,1,2,1,9,42,0,625|157|158|32|362|445|73|217|677|598,625
8741,183,1,3,0,5,32,1,658|218|648|460|600|594|652|313|551|785,551
8742,104,3,1,0,1,26,4,468|76|721|22|142|486|212|387|515|73,387
8743,210,2,3,2,1,31,2,346|633|69|613|732|782|233|3|105|71,732
8744,338,5,0,1,3,49,4,158|228|434|41|575|2|457|295|113|216,434
8745,42,1,2,0,7,120,2,551|592|261|17|758|466|682|221|697|740,261
8746,177,1,0,2,9,42,2,439|549|451|460|267|63|504|303|115|112,303
8747,273,1,1,0,8,11,4,241|477|208|754|781|145|392|101|222|304,477
8748,321,1,0,0,0,103,0,768|214|230|796|273|294|256|651|218|531,294
8749,5,2,3,1,1,25,2,196|775|342|545|238|673|165|73|110|783,238
8750,87,4,3,1,8,106,2,477|215|505|713|423|391|78|233|67|72,423
8751,84,4,3,0,8,113,2,186|768|265|61|253|777|563|497|282|300,265
8752,207,3,3,1,6,44,2,590|85|684|110|315|486|544|370|587|15,486
8753,153,4,1,1,0,20,0,497|552|485|194|662|362|324|43|32|242,362
8754,328,1,1,1,3,66,0,625|135|105|372|488|718|381|703|766|155,372
8755,388,0,3,2,3,14,4,62|504|370|55|587|465|615|227|503|212,504
8756,326,2,2,0,4,28,0,266|67|450|639|34|290|397|620|658|167,266
8757,315,4,2,2,0,79,4,455|582|40|249|423|390|345|308|665|730,308
8758,270,2,0,2,3,109,3,133|642|547|245|686|137|646|265|731|443,646
8759,246,1,2,0,9,78,3,627|766|493|461|687|512|359|623|771|82,493
8760,278,3,1,2,7,81,2,139|8|266|613|546|482|152|143|575|515,143
8761,55,5,1,1,1,100,1,224|471|539|558|421|351|166|552|322|101,421
8762,3,4,1,1,0,24,2,560|659|95|125|214|490|193|411|673|161,214
8763,315,5,0,2,2,64,2,222|463|587|54|524|110|583|742|788|506,742
8764,115,1,0,0,9,96,0,83|352|429|411|646|545|694|475|642|59,475
8765,255,4,1,0,2,12,0,486|413|123|74|406|373|770|378|296|109,486
8766,192,3,2,0,0,12,2,609|406|635|439|221|39|199|246|288|264,439
8767,23,3,1,1,3,35,0,576|99|118|718|237|747|689|409|352|247,409
8768,303,5,1,2,4,31,3,259|390|452|52|514|119|386|465|180|799,799
8769,145,4,2,0,2,15,2,51|241|103|691|387|96|262|32|169|265,262
8770,275,4,0,2,2,35,4,387|408|33|190|133|463|542|169|504|724,724
8771,7,1,2,0,6,5,0,103|647|458|587|514|301|73|470|455|215,587
8772,117,3,3,0,3,93,1,442|439|348|109|112|185|62|675|656|797,797
8773,111,0,0,1,4,32,1,601|18|626|679|237|184|343|656|605|661,18
8774,62,2,0,0,8,107,2,434|575|91|339|87|144|337|723|784|323,784
8775,134,0,3,0,4,16,1,304|714|550|511|646|244|387|637|476|194,304
8776,280,5,0,1,2,75,3,490|778|469|697|22|357|615|793|58|522,522
8777,111,2,3,2,6,68,4,298|485|411|106|646|580|714|676|196|455,714
8778,198,4,0,1,9,83,3,209|193|545|358|677|60|735|133|644|357,357
